time,close,high,low,open,volumefrom,volumeto
1515766500,1268.29,1271,1268.25,1270.35,1346.24,1702024.79
1515766560,1264.37,1269.75,1263.78,1269.18,1028.75,1298983.2
1515766620,1265.13,1265.23,1263.25,1264.36,405.75,513222.38
1515766680,1270.06,1270.06,1264.89,1265.13,464.52,588529.03
1515766740,1269.95,1270.84,1269.91,1270.06,253.56,322356.58
1515766800,1268.77,1270.61,1268.4,1269.95,210.15,266644.08
1515766860,1268.51,1269.07,1268.26,1268.77,188.2,238829.06
1515766920,1267.19,1268.58,1267.1,1268.51,364.93,460800.78
1515766980,1266.14,1267.24,1266,1267.2,280.09,354116.62
1515767040,1262.54,1266.34,1262.54,1266.14,616.33,779557.26
1515767100,1258.2,1262.7,1258.06,1262.56,732.66,922441.89
1515767160,1256.28,1258.02,1256.03,1258.02,698.56,876391.9
1515767220,1258.08,1258.15,1254.17,1256.16,889.15,1114773.95
1515767280,1260.85,1261.44,1257.81,1258.15,727.67,918704.84
1515767340,1262.35,1262.81,1260.73,1260.86,193.66,244628.04
1515767400,1262.7,1262.87,1261.43,1262.35,107.38,136296.92
1515767460,1263.2,1263.2,1262.52,1262.7,138.27,174730.31
1515767520,1264.38,1264.59,1263.2,1263.2,224.17,283264.45
1515767580,1265.18,1265.62,1263.75,1263.75,209.13,265220.38
1515767640,1265.9,1265.9,1265.15,1265.18,243.96,309138.02
1515767700,1265.61,1266.16,1265.57,1265.9,173.34,219318.75
1515767760,1267.84,1267.84,1265.61,1265.61,325.23,412709.39
1515767820,1269.18,1269.18,1267.68,1267.81,252.72,320908.69
1515767880,1269.14,1269.49,1269.02,1269.17,94.79,120187.98
1515767940,1270.44,1272.06,1269.12,1269.14,1469.07,1869718.83
1515768000,1272.03,1272.39,1270.37,1270.44,353.42,449418.55
1515768060,1272.03,1272.4,1271.98,1272.02,748.67,950583.31
1515768120,1268.65,1272.22,1268.51,1272.03,417.06,529729.09
1515768180,1268.51,1269.21,1268.04,1268.45,223.83,283742.44
1515768240,1269.12,1269.12,1267.68,1268.51,122.75,155424.4
1515768300,1270.97,1271.57,1269.03,1269.12,319.74,407416.49
1515768360,1272.7,1272.73,1271.08,1271.18,116.02,148300.6
1515768420,1272.18,1273.01,1271.92,1272.7,238.71,305196.94
1515768480,1273.31,1274.17,1272.06,1272.65,322.73,411287.11
1515768540,1273.01,1273.62,1272.66,1273.09,172.2,219675.24
1515768600,1272.9,1273.04,1272.57,1273.01,290.58,369967.11
1515768660,1267.95,1272.9,1267.95,1272.9,499.93,635127.47
1515768720,1269.05,1269.05,1267.77,1268.42,230.92,293776.63
1515768780,1267.06,1269.09,1267.05,1269.05,483.91,614386.17
1515768840,1266.91,1267.12,1266.91,1267.06,101.67,129019.85
1515768900,1268.22,1268.47,1266.91,1266.91,148.25,187537.98
1515768960,1268.58,1268.73,1267.29,1268.22,147.82,188533.07
1515769020,1269.05,1269.92,1268.49,1268.58,244.61,310938.27
1515769080,1268.76,1269.53,1268.15,1269.05,389.22,492433.6
1515769140,1270.21,1271.45,1268.18,1268.76,624.82,793619.97
1515769200,1269.79,1270.46,1269.67,1269.81,138.75,176118.7
1515769260,1271.47,1271.49,1270.08,1270.08,308.71,392920.74
1515769320,1272.71,1272.78,1271.47,1271.47,399.88,508350.28
1515769380,1272.53,1273.04,1272.37,1272.71,156.23,198790.93
1515769440,1268.48,1272.38,1268.48,1272.38,367.94,467369.33
1515769500,1268.27,1268.33,1267.12,1267.97,149.01,188895.79
1515769560,1267.89,1268.43,1266.96,1268.26,112.43,143448.54
1515769620,1271.09,1271.23,1267.89,1267.89,644.83,818283.57
1515769680,1270.66,1271.9,1269.67,1271.09,225.85,286729.47
1515769740,1270.84,1271.18,1269.05,1270.66,107.95,137647.65
1515769800,1270.74,1271.25,1269.35,1270.84,214.55,272410.12
1515769860,1270.74,1271.55,1269.4,1270.74,331.53,421160.05
1515769920,1268.33,1270.74,1267.91,1270.68,193.18,245066.85
1515769980,1267.79,1268.58,1267.67,1268.33,281.32,356639.79
1515770040,1267.76,1268.2,1267.68,1267.79,131.22,166160.59
1515770100,1266.86,1267.82,1266.86,1267.76,258.42,327174.29
1515770160,1264.36,1266.9,1264.19,1266.86,287.04,363771.46
1515770220,1263.21,1265.04,1262.82,1264.36,704.96,889575.81
1515770280,1263.03,1263.32,1262,1263.21,679.48,857168.27
1515770340,1262.47,1263.03,1261.9,1263.03,217.84,274845.5
1515770400,1262.56,1263.19,1262.35,1262.47,182.89,231110.96
1515770460,1262.5,1263.03,1262.5,1262.59,173.83,219841.02
1515770520,1261.33,1262.81,1261.33,1262.5,182.47,230477.94
1515770580,1259.89,1261.11,1259.26,1261.06,292.68,369235.33
1515770640,1258.46,1259.91,1257.41,1259.89,472.82,596841.41
1515770700,1256.82,1258.46,1256.82,1258.46,269.83,340807.33
1515770760,1255.65,1257.1,1254.63,1256.82,934.57,1169981.15
1515770820,1255.14,1258.2,1255.07,1255.65,817.52,1028808.31
1515770880,1254.23,1255.14,1253.85,1255.14,391.16,490626.31
1515770940,1251.98,1254.68,1251.95,1254.23,435.96,545874.42
1515771000,1250.86,1252.42,1250.86,1251.98,477.91,597798.98
1515771060,1248.83,1250.93,1243.93,1250.86,1111.83,1388494.28
1515771120,1242.42,1248.99,1242.08,1248.76,1305.64,1624173.67
1515771180,1244.87,1244.87,1241.91,1242.42,1078.05,1339006.48
1515771240,1244.55,1245.2,1243.85,1244.62,724.21,900595.52
1515771300,1245.6,1246.31,1244.48,1244.55,171.45,213624.48
1515771360,1247.33,1247.34,1245.87,1246.06,277.18,346958.07
1515771420,1247.06,1247.48,1246.35,1247.09,188.22,235232.12
1515771480,1246.22,1247.06,1246.22,1246.66,184.65,230122.01
1515771540,1247.13,1247.43,1246.22,1246.22,199.6,250972.38
1515771600,1246.36,1247.19,1246.07,1247.13,350.08,437152.14
1515771660,1244.12,1246.42,1244.07,1246.36,522.01,650686.44
1515771720,1245.23,1245.35,1241.67,1243.13,431.59,535960.59
1515771780,1245.39,1245.61,1244.64,1245.23,385.82,479944.73
1515771840,1244.78,1245.46,1244.71,1245.39,198.65,248585.5
1515771900,1241.12,1244.74,1239.96,1244.74,571.54,709776.5
1515771960,1237.51,1241.09,1237.21,1241.09,1233.71,1526101.77
1515772020,1235.44,1237.6,1234.85,1237.51,1320.62,1632828.91
1515772080,1234.71,1236,1234.67,1235.43,659.23,817177.15
1515772140,1233.72,1236.45,1233.25,1235.7,995.77,1228248.66
1515772200,1230.75,1233.85,1230.75,1233.72,586.59,722782.65
1515772260,1228.8,1231.54,1228.39,1230.71,1224.65,1506412.88
1515772320,1230,1231.52,1228.57,1228.73,689.42,850766.78
1515772380,1231.59,1232.12,1230.69,1231.01,896.2,1104085.44
1515772440,1231.56,1232.85,1231.09,1231.59,824.05,1013075.35
1515772500,1232.65,1233.53,1231.49,1231.49,385.97,475672.57
1515772560,1233.01,1233.45,1232.6,1232.65,336.91,416299.03
1515772620,1234.37,1234.44,1232.64,1233.01,402.11,498156.23
1515772680,1236.81,1237.48,1234.05,1234.37,681.33,840759.73
1515772740,1234.63,1236.91,1233.93,1236.81,443.56,547136.95
1515772800,1233.22,1234.86,1232.97,1234.67,645.23,796040.89
1515772860,1234.91,1235.21,1232.86,1233.22,343,422923.72
1515772920,1241.31,1241.38,1234.8,1235.41,662.94,824434.24
1515772980,1243.02,1243.49,1241.15,1241.31,424.91,528368.79
1515773040,1245.21,1245.79,1243.28,1243.4,378.09,471298.83
1515773100,1248.74,1248.74,1245.07,1245.21,1072.53,1340802.28
1515773160,1244.98,1249.85,1244.72,1248.74,422.75,527749.49
1515773220,1249.22,1249.22,1244.82,1244.91,415.83,519696.61
1515773280,1249.81,1249.89,1248.75,1249.22,423.14,528858.58
1515773340,1251.05,1251.05,1249.33,1249.86,416.46,520854.84
1515773400,1252.7,1252.7,1251.01,1251.05,487.18,609372.74
1515773460,1249.77,1252.93,1249.77,1252.7,413.03,517808.32
1515773520,1248.03,1250.85,1247.99,1249.77,344.58,429603.3
1515773580,1243.98,1247.4,1243.84,1247.4,308.03,383396.83
1515773640,1241,1244.04,1240.97,1243.98,393.65,489231.5
1515773700,1238.94,1241.44,1238.6,1241.04,257.62,318805.62
1515773760,1244.12,1244.12,1236.89,1238.94,776.68,961207.15
1515773820,1242.91,1244.55,1242.4,1244.11,349.52,434375.71
1515773880,1236.39,1242.91,1236.39,1242.91,494.16,611008.32
1515773940,1232.09,1236.39,1231.79,1236.39,334.27,412334.91
1515774000,1230.6,1232.66,1230.36,1232.09,435.05,535881
1515774060,1222.09,1230.63,1219.64,1230.6,1451.11,1778332.6
1515774120,1220.5,1223.24,1220.26,1222.09,813.06,991994.8
1515774180,1218.27,1221.43,1217.64,1220.28,1375.03,1673418.93
1515774240,1221.38,1221.63,1218.24,1218.27,632.39,771622.98
1515774300,1220.49,1224.83,1220.45,1221.38,809.4,987946.99
1515774360,1219.97,1221.07,1219.27,1220.49,503.77,614581.82
1515774420,1220.92,1220.92,1219.3,1219.97,240.69,294821.79
1515774480,1222.52,1222.96,1220.41,1220.88,693.52,847155.99
1515774540,1222.09,1224.15,1221.88,1222.52,607.86,742315.44
1515774600,1221.45,1222.09,1220.54,1222.09,302.61,371483.64
1515774660,1225.86,1226.03,1221.01,1221.45,297.09,364642.05
1515774720,1229.44,1229.93,1225.64,1225.86,603.29,741630.27
1515774780,1224.96,1229.44,1224.06,1229.44,563.55,692013.22
1515774840,1229.81,1230.72,1224.96,1224.96,583.92,716576.24
1515774900,1227.18,1231.74,1227.18,1230.59,280.73,345956.6
1515774960,1225.49,1227.67,1225.26,1227.18,299.12,366531.82
1515775020,1224.02,1225.49,1223.99,1225.49,342.66,422240.17
1515775080,1222.01,1223,1221.67,1223,299.9,367022.82
1515775140,1226.98,1227.25,1221.57,1221.99,1009.94,1234994.58
1515775200,1229.37,1229.37,1227.01,1227.01,237.38,292949.69
1515775260,1231.59,1231.62,1229.37,1229.37,247.44,306266.51
1515775320,1233.25,1233.25,1231.63,1231.63,194.77,240480.68
1515775380,1232.27,1233.32,1231.01,1233.25,363.82,448335.61
1515775440,1234.66,1234.67,1232.09,1232.27,350.61,432027.45
1515775500,1234.53,1235.68,1234.16,1234.66,409.01,505187.76
1515775560,1235.86,1236.23,1234.54,1234.54,272.4,336068.49
1515775620,1234.18,1236.1,1234.18,1235.86,859.86,1059827.95
1515775680,1231.3,1234.96,1230.84,1234.18,498.79,615892.56
1515775740,1230.31,1231.43,1230.23,1231.07,283.8,349520.47
1515775800,1230.26,1230.31,1229.82,1230.31,182.58,224810.79
1515775860,1231.13,1231.16,1230.26,1230.26,1254.18,1543290.07
1515775920,1232.07,1233.48,1230.66,1231.4,195.64,242730.09
1515775980,1233.33,1233.33,1230.96,1232.07,144.89,178572.08
1515776040,1231.93,1233.66,1231.54,1233.37,281.79,346778.17
1515776100,1232.57,1233.16,1232.38,1232.51,147.99,183114.58
1515776160,1233.27,1233.43,1231.79,1231.79,305.77,377102.32
1515776220,1230.93,1233.27,1230.93,1233.27,472.82,582365.04
1515776280,1230.97,1231.28,1230.3,1230.93,318.15,393590.21
1515776340,1230.8,1231.17,1230.25,1230.92,141.11,174095.25
1515776400,1230.75,1231.05,1229.98,1230.8,339.68,418355.42
1515776460,1230.87,1231.55,1230.72,1230.75,242.2,298618.71
1515776520,1231.06,1231.11,1230.34,1230.87,208.31,255777.27
1515776580,1231,1231.25,1230.41,1231.07,321.56,395595.19
1515776640,1230.33,1231.45,1230.33,1231,376.19,461867.07
1515776700,1231.39,1231.42,1230.12,1230.33,557.28,685535.08
1515776760,1233.15,1233.15,1231.15,1231.39,914.71,1126344.74
1515776820,1233.67,1234.25,1233.07,1233.15,360.47,445220.77
1515776880,1234.77,1234.77,1233.84,1234.13,390.28,482228.38
1515776940,1235.33,1235.8,1234.43,1234.77,252.21,312250.54
1515777000,1236.75,1236.82,1235.2,1235.2,153.01,189744.86
1515777060,1236.17,1236.84,1234.9,1236.84,384.27,475850.76
1515777120,1232.74,1236.17,1232.25,1236.17,362.44,447681.3
1515777180,1231.99,1233.1,1230.28,1232.26,660.87,813412.95
1515777240,1230.76,1231.88,1230.49,1231.79,202.84,249509.37
1515777300,1229.47,1231.02,1229.47,1230.76,294.19,362882.84
1515777360,1225.96,1229.43,1225.96,1229.43,574.08,702585.93
1515777420,1225.97,1226.84,1224.95,1225.63,519.9,635356.51
1515777480,1229.6,1230.24,1225.63,1225.76,561.44,690221.18
1515777540,1230.4,1230.4,1229.47,1229.54,191.85,235709.58
1515777600,1230.7,1230.7,1229.72,1230.36,221.56,272623.62
1515777660,1232.46,1233.25,1230.49,1230.7,319.39,392895.69
1515777720,1231.95,1233.01,1231.51,1232.46,209.59,257838.93
1515777780,1232.27,1232.48,1231.57,1231.95,646.05,795889.52
1515777840,1236.29,1236.51,1231.53,1231.53,987.67,1217997.11
1515777900,1237.2,1237.22,1236.22,1236.29,400.34,495349.08
1515777960,1236.92,1237.58,1236.29,1237.03,648.93,802470.27
1515778020,1238.01,1238.01,1236.41,1237.05,322.32,398278.28
1515778080,1239.92,1240.63,1238.45,1238.49,401.3,498867.16
1515778140,1238.68,1240.2,1238.32,1239.92,277.75,344172.22
1515778200,1239.91,1240.18,1238.09,1238.64,184.6,229347.37
1515778260,1241.44,1241.44,1239.31,1240.12,810.37,1003820.23
1515778320,1242.05,1242.65,1241.27,1241.44,224.15,279369.32
1515778380,1242.59,1242.96,1242.02,1242.05,302.09,375335.91
1515778440,1242.95,1243.1,1242.27,1242.59,244.04,302920.16
1515778500,1244.09,1244.4,1242.95,1242.95,146.42,182749.56
1515778560,1243.9,1244.69,1243.73,1244.08,229.41,285518.17
1515778620,1243.15,1244.24,1242.46,1243.9,201.45,250685.58
1515778680,1244.06,1244.68,1242.99,1243.29,433.08,537667.14
1515778740,1244.39,1245.2,1243.96,1244.06,400.84,499080.33
1515778800,1245.81,1246.32,1244.35,1244.35,829.35,1032105.21
1515778860,1246.52,1246.62,1245.55,1245.81,240.3,299620.98
1515778920,1246.91,1246.98,1245.68,1246.52,213.75,265764.68
1515778980,1245.99,1246.98,1245.09,1246.91,491.16,610937.54
1515779040,1247.86,1248.3,1246.32,1246.33,303.01,378426.44
1515779100,1247.03,1248.86,1246.6,1247.86,1275.17,1591734.88
1515779160,1243.01,1247.11,1242.98,1247.03,751.12,935235.46
1515779220,1244.87,1244.87,1241.69,1243.01,819.1,1016392.49
1515779280,1245.44,1245.6,1244.49,1244.87,173.01,215200.98
1515779340,1245.72,1245.89,1245.4,1245.45,106.13,132344.3
1515779400,1245.2,1245.83,1245.06,1245.72,142.4,178033.11
1515779460,1244.78,1245.61,1244.04,1245.2,138.08,172506.17
1515779520,1244.53,1245.07,1244.49,1244.78,95.77,119238.69
1515779580,1240.93,1244.95,1240.65,1244.51,422.9,525973.97
1515779640,1241.32,1241.42,1239.41,1240.89,456.18,564354.92
1515779700,1238.82,1241.41,1238.59,1241.41,115.09,143267.16
1515779760,1238.46,1238.82,1236.7,1238.82,228.96,283736.39
1515779820,1239.45,1239.45,1237.48,1238.46,284.01,351781.24
1515779880,1235.92,1239.45,1235.92,1239.45,298.71,368622.22
1515779940,1235.98,1236.14,1234.5,1235.92,218.87,272691.05
1515780000,1233.97,1236.15,1233.97,1235.98,248.09,306909.67
1515780060,1232.97,1234.17,1232.77,1233.97,379.81,467816.44
1515780120,1231.96,1233.01,1231.88,1232.97,465.79,573508.93
1515780180,1231.22,1232.59,1231.22,1232.01,217.72,268556.66
1515780240,1232.34,1232.64,1231.13,1231.22,365.34,450942.63
1515780300,1232.2,1232.99,1231.57,1232.34,285.94,351113.66
1515780360,1231.99,1232.27,1231.82,1232.2,100.04,123906.38
1515780420,1231.78,1232.22,1231.78,1231.99,205.46,253160.65
1515780480,1233.06,1233.67,1231.64,1231.64,221.91,273058.46
1515780540,1233.49,1234.08,1232.61,1232.61,129.08,159788.59
1515780600,1233.53,1234.16,1232.98,1233.49,144.02,177524.1
1515780660,1231.82,1233.45,1231.65,1233.42,541.17,666093.64
1515780720,1231.3,1231.82,1230.99,1231.82,571.03,702507.32
1515780780,1230.73,1231.71,1230.73,1231.3,476.64,586656.44
1515780840,1229.16,1231.15,1229.07,1230.73,335.45,412178.59
1515780900,1227.53,1229.15,1226.82,1229.15,455.26,558580.72
1515780960,1225.46,1227.53,1225.46,1227.53,343.07,421803.27
1515781020,1226.75,1227.02,1225.21,1225.46,362.06,443921
1515781080,1229.43,1229.6,1226.57,1226.99,431.68,529757.75
1515781140,1231.06,1231.06,1228.62,1229.43,551.11,677158.24
1515781200,1233.54,1233.74,1230.92,1231.06,548.06,675054.17
1515781260,1234.43,1234.55,1233.54,1233.54,587.31,724607.09
1515781320,1235.45,1235.49,1233.88,1234.46,399.2,492507.43
1515781380,1236.41,1236.86,1235.3,1235.45,325.94,402380.94
1515781440,1236.6,1236.99,1236.41,1236.41,203.26,251160.55
1515781500,1233.95,1236.77,1233.95,1236.6,358.94,442889.02
1515781560,1234.55,1234.98,1233.84,1233.95,180.49,222650.19
1515781620,1235.38,1236.08,1234.55,1234.55,155.8,192460.04
1515781680,1235.36,1236.74,1235.16,1235.38,131.01,162167.46
1515781740,1235.84,1236.25,1234.76,1235.36,194.24,239682.99
1515781800,1236.99,1237.93,1235.7,1235.84,202.36,250667.72
1515781860,1239.93,1240.78,1236.99,1236.99,217.76,269867.28
1515781920,1239.07,1240.02,1239.03,1239.93,153.74,190356.31
1515781980,1236.59,1239.19,1236.12,1239.07,253.51,315701.06
1515782040,1234.57,1236.92,1234.43,1236.54,104.02,128478.51
1515782100,1234.16,1234.7,1234.09,1234.47,96.78,121736.57
1515782160,1234.6,1235.42,1234.13,1234.16,125.04,154153.85
1515782220,1235.81,1235.81,1234.38,1234.6,115.13,142879.29
1515782280,1235.68,1235.99,1234.08,1235.8,172.38,212573.06
1515782340,1235.48,1236.04,1235.42,1235.99,113.16,139613.79
1515782400,1235.53,1236.2,1235.36,1235.47,65.59,81714.51
1515782460,1235.91,1236.06,1235.32,1235.53,110.32,136167.09
1515782520,1235.05,1236.35,1235.05,1235.9,174.49,215105.85
1515782580,1232.99,1234.89,1232.95,1234.77,216.32,266830.9
1515782640,1233.68,1233.74,1231.65,1232.99,233.39,287739.61
1515782700,1235.02,1235.05,1233.21,1233.68,124.16,153158.17
1515782760,1234.12,1235.02,1233.85,1235.02,180.03,221935.19
1515782820,1235.18,1235.84,1234.01,1234.12,252.93,312345.38
1515782880,1231.83,1235.28,1231.77,1235.18,396.45,488344.31
1515782940,1232.25,1232.28,1231.56,1231.83,193.18,237619.85
1515783000,1231.35,1232.69,1231.33,1232.29,393.23,484050.72
1515783060,1231.31,1231.79,1230.67,1231.35,101.94,126292.46
1515783120,1231.04,1231.64,1230.58,1231.31,81.98,101247.03
1515783180,1231.47,1231.94,1230.45,1231.4,268.29,329949.11
1515783240,1232.21,1232.84,1231.35,1231.47,115.29,142076.81
1515783300,1230.97,1232.21,1230.08,1232.21,219.65,270457.79
1515783360,1229.41,1230.97,1229.12,1230.97,197.06,241924.78
1515783420,1228.7,1229.56,1228.62,1229.41,134.5,166011.24
1515783480,1229.85,1229.85,1228.3,1228.7,225.47,276721.73
1515783540,1230.74,1231.42,1229.34,1229.91,90.48,112427.28
1515783600,1229.59,1230.98,1229.52,1230.74,97.9,120552.95
1515783660,1228.76,1229.94,1228.39,1229.59,229.08,281025.07
1515783720,1227.85,1228.85,1227.02,1228.76,279.17,342617.58
1515783780,1228.33,1228.85,1227.32,1227.8,196.16,241285.6
1515783840,1228.49,1228.8,1228,1228.33,129.18,158722.59
1515783900,1228.16,1228.87,1228.16,1228.49,92.19,113539.01
1515783960,1230.27,1230.27,1228.14,1228.14,273.77,336538.07
1515784020,1228.66,1230.76,1228.31,1230.27,172.03,211481.59
1515784080,1227.98,1228.66,1227.78,1228.66,145.99,180514.56
1515784140,1230.27,1230.27,1227.98,1227.98,389.5,477785.9
1515784200,1231.24,1231.24,1230.16,1230.45,183.41,225770.82
1515784260,1232.61,1233.12,1231.24,1231.24,171.03,210821.98
1515784320,1234.55,1235.01,1232.65,1232.65,331.13,408480.96
1515784380,1235.54,1235.54,1234.52,1234.55,96.93,119875.24
1515784440,1235.9,1236.16,1235.52,1235.54,189.34,233653.69
1515784500,1235.75,1236.41,1234.8,1235.9,533.35,658921.3
1515784560,1236.28,1236.84,1235.55,1235.96,1112.77,1378218.82
1515784620,1236.23,1236.64,1235.94,1236.59,185.28,229506.54
1515784680,1236.56,1236.56,1235.89,1236.23,145.47,179724.9
1515784740,1236.61,1236.74,1236.13,1236.56,139.89,172803.87
1515784800,1236.84,1236.9,1236.57,1236.61,164.36,203134.73
1515784860,1237,1237.04,1236.38,1236.91,168.1,207692.69
1515784920,1239.61,1239.61,1236.65,1237,676.16,835841.78
1515784980,1241.42,1241.49,1239.96,1240.27,292.53,362601.34
1515785040,1242.59,1242.64,1241.42,1241.42,352.53,437389.44
1515785100,1242.69,1243.1,1242.38,1242.59,348.53,432562.34
1515785160,1244.26,1244.3,1242.69,1242.69,310.33,387178.84
1515785220,1246.44,1246.44,1244.12,1244.26,349.8,435426.86
1515785280,1245.24,1246.45,1244.85,1246.44,225.7,281670.69
1515785340,1244.32,1245.88,1243.02,1245.25,378.21,469771.73
1515785400,1242.12,1244.49,1242.12,1244.32,381.75,474162.75
1515785460,1243.35,1243.35,1241.63,1242.14,162.31,201677.27
1515785520,1245.25,1245.45,1243.35,1243.35,501.81,624355.07
1515785580,1244.97,1245.48,1244.09,1245.25,155.64,194563.31
1515785640,1244.6,1245.04,1243.36,1244.97,698.27,869410.64
1515785700,1245.57,1245.68,1244.34,1244.6,192.2,239304.73
1515785760,1246.17,1246.23,1245.12,1245.55,189.99,237333.51
1515785820,1246.52,1246.93,1245.82,1246.17,212.56,265269.19
1515785880,1247.32,1247.66,1246.5,1246.5,328.81,410759.78
1515785940,1252.69,1252.69,1247.32,1247.32,2440.5,3050633.5
1515786000,1255.84,1255.84,1252.18,1252.62,1094.5,1371402.03
1515786060,1256.14,1258.95,1255.77,1255.84,561.18,705358.18
1515786120,1255.84,1256.75,1254.85,1256.14,368.56,462920.07
1515786180,1260.05,1260.24,1255.22,1255.84,549.08,690196.52
1515786240,1261.25,1261.26,1259.96,1260.05,458.91,578211.01
1515786300,1263.3,1263.44,1261.22,1261.27,807.17,1018860.46
1515786360,1262.88,1264.1,1262.83,1263.3,398.04,503898.23
1515786420,1258.8,1263.51,1258.76,1262.88,618.86,779016.42
1515786480,1258.76,1258.96,1258.23,1258.79,161.34,203359.74
1515786540,1261.53,1261.53,1258.56,1258.79,336.29,423464.84
1515786600,1262.74,1263.46,1261.53,1261.53,305.07,385858.49
1515786660,1262.94,1263.52,1261.52,1262.74,685.19,865765.06
1515786720,1262.79,1263.78,1262.69,1262.94,243.02,306151.61
1515786780,1262.67,1263.3,1262.49,1263.09,505.75,638215.35
1515786840,1258.8,1262.67,1258.62,1262.67,498.04,627031.35
1515786900,1260.52,1260.52,1258.18,1258.8,284.99,359330.76
1515786960,1259.55,1260.6,1259.55,1260.52,138.71,177879.11
1515787020,1260,1260.08,1259.51,1259.55,253.35,320750.99
1515787080,1258.64,1260.13,1258.54,1260.04,317.31,399149.51
1515787140,1258.38,1258.63,1256.96,1257.94,290.47,366162.52
1515787200,1258.56,1259.32,1257.77,1258.41,204.56,257471.93
1515787260,1258.7,1259,1257.88,1258.56,220.61,278214.12
1515787320,1258.8,1259.32,1258.7,1258.7,261.69,329137.55
1515787380,1259.13,1259.32,1258.58,1258.95,144.44,182825.01
1515787440,1259.68,1259.68,1258.64,1259.19,399.65,502014.28
1515787500,1259.22,1259.68,1259.09,1259.68,96.04,121063.25
1515787560,1259.96,1259.96,1259.21,1259.22,127.96,161890.69
1515787620,1259.51,1259.96,1259.5,1259.96,278.66,351861.97
1515787680,1259.26,1259.57,1258.82,1259.51,257.81,325446.61
1515787740,1256.13,1259.49,1255.99,1259.25,225.82,284695.75
1515787800,1257.86,1258.26,1256.03,1256.13,1165.34,1466891.28
1515787860,1258.15,1259.48,1257.5,1257.86,1121.1,1411928.71
1515787920,1257.33,1258.24,1257.02,1258.19,234.36,295267.52
1515787980,1257.98,1258,1257.25,1257.33,394.87,498250.06
1515788040,1258.74,1258.92,1257.96,1257.99,170.8,215041.47
1515788100,1259.02,1259.42,1258.5,1258.85,167.57,210842.5
1515788160,1257.92,1259.02,1257.86,1259.02,180.29,227035.98
1515788220,1255.52,1257.92,1255.52,1257.92,327.11,411480.01
1515788280,1256.25,1256.25,1255.06,1255.52,224.16,281297.06
1515788340,1257.34,1257.34,1256.25,1256.25,195.06,246012.84
1515788400,1258.37,1258.52,1257.34,1257.34,111.56,140632.57
1515788460,1258.9,1259.11,1258.32,1258.37,205.12,259613.4
1515788520,1260.22,1260.22,1258.82,1258.9,199.87,252653.7
1515788580,1262.81,1262.81,1259.77,1260.22,313.32,399125.1
1515788640,1265.53,1265.53,1262.65,1262.89,522.57,660497.35
1515788700,1269.02,1269.2,1265.35,1265.53,538.48,682866.74
1515788760,1264.53,1269.16,1252.72,1269.06,1146.55,1442365.81
1515788820,1267.01,1267.01,1264.33,1264.44,322.32,409998.88
1515788880,1264.35,1267.24,1264.19,1267.02,630.1,796279.82
1515788940,1263.16,1264.35,1262.22,1264.35,591.08,745352.72
1515789000,1266.98,1266.98,1263.04,1263.04,190.61,241117.4
1515789060,1267.43,1268.18,1267.01,1267.01,252.39,324613.72
1515789120,1266.64,1267.64,1266.36,1267.53,227.15,288171.88
1515789180,1263.87,1266.67,1263.65,1266.67,235.32,297386.55
1515789240,1265.87,1266.28,1263.67,1263.87,156,197996.92
1515789300,1266.89,1267.11,1265.87,1265.87,125.47,159201.7
1515789360,1266.21,1266.9,1266.21,1266.72,83.38,105419.04
1515789420,1265.66,1266.24,1264.5,1266.2,344.27,436178.82
1515789480,1264.61,1265.91,1264.59,1265.66,140.18,177328.19
1515789540,1263.01,1264.61,1261.98,1264.61,254.4,321430.2
1515789600,1260.94,1263.25,1259.31,1263.25,1245.88,1562242.61
1515789660,1261.39,1261.81,1259.75,1260.79,247.38,310920.48
1515789720,1261.42,1261.77,1260.93,1261.39,262.22,330321.1
1515789780,1261.59,1261.61,1260.87,1261.42,217.56,273935.52
1515789840,1261,1261.61,1260.15,1261.61,299.03,376610.9
1515789900,1261.62,1261.63,1260.68,1261,224.62,282639.87
1515789960,1260.96,1261.71,1260.39,1261.62,151.47,190921.98
1515790020,1261.31,1261.31,1260.36,1260.67,114.85,144570.83
1515790080,1260.82,1261.46,1260.81,1261.31,222.48,280424.1
1515790140,1258.85,1260.11,1257.69,1260.11,166.43,209269.61
1515790200,1259.03,1259.88,1258.22,1258.85,225.28,283248.69
1515790260,1259.94,1259.94,1258.9,1259.03,100.4,126672.87
1515790320,1258.96,1260.42,1258.84,1259.94,202.89,255345.65
1515790380,1262.5,1263.58,1258.94,1258.96,816.49,1031525.83
1515790440,1260.65,1262.95,1260.57,1262.5,195.87,247423.34
1515790500,1260.25,1260.65,1260.24,1260.65,102.98,129518.18
1515790560,1260.45,1260.71,1260.07,1260.25,238.77,300328.52
1515790620,1260.94,1260.94,1260.04,1260.45,71.79,90590.94
1515790680,1262,1262.25,1259.81,1260.94,210.21,264612.91
1515790740,1262.34,1263.14,1262,1262,67.22,84866.39
1515790800,1260.09,1262.34,1260.09,1262.34,553.62,697256.8
1515790860,1255.97,1260.11,1255.45,1260.09,398.74,502077.34
1515790920,1249.37,1255.93,1249.37,1255.93,982.21,1228786.28
1515790980,1247.41,1250.03,1243.83,1249.37,959.11,1192352.08
1515791040,1250.97,1250.97,1247.33,1247.41,396.9,496162.47
